PlantId,PlantName,Capacity_kW,FiscalId,FiscalYear,BsYear,BsMonth,MonthName,Period,Generation_kWh,Metered_kWh,Revenue_NPR,Royalty_NPR,Rate_NPR_kWh,CapacityFactor,IsAnnualFiling,Revenue_USD,Rate_USD_kWh,FX
8,Aandikhola HP,9400,1,066/67,2066,1,Baisakh,2066/01,2519900.0,0.0,4378099.0,871588.4,3.76,0.36722529874672105,False,,,
8,Aandikhola HP,9400,1,066/67,2066,2,Jestha,2066/02,3238750.0,0.0,6671992.0,1110071.22,3.76,0.4719833867677062,False,,,
8,Aandikhola HP,9400,1,066/67,2066,3,Asar,2066/03,3412950.0,0.0,7580081.0,1158900.92,3.55,0.49736957155348294,False,,,
8,Aandikhola HP,9400,1,066/67,2066,4,Shrawan,2066/04,3510700.0,0.0,8047712.0,1200755.94,3.76,0.5116146895948703,False,,,
8,Aandikhola HP,9400,1,066/67,2066,5,Bhadra,2066/05,3558450.0,0.0,8277475.0,1244494.45,3.76,0.5185733022442437,False,,,
8,Aandikhola HP,9400,1,066/67,2066,6,Aswin,2066/06,3596450.0,0.0,8409187.0,1266114.91,3.76,0.5241110463421743,False,,,
8,Aandikhola HP,9400,1,066/67,2066,7,Kartik,2066/07,3398550.0,0.0,8247421.0,1218594.87,3.76,0.4952710580005829,False,,,
8,Aandikhola HP,9400,1,066/67,2066,8,Mangsir,2066/08,3490400.0,0.0,8219807.0,1226791.63,3.13,0.5086563684057126,False,,,
8,Aandikhola HP,9400,1,066/67,2066,9,Poush,2066/09,3409400.0,0.0,8150623.0,1241290.04,3.76,0.49685222967064996,False,,,
8,Aandikhola HP,9400,1,066/67,2066,10,Magh,2066/10,3352100.0,0.0,7849282.0,1187453.61,3.76,0.4885018944914019,False,,,
8,Aandikhola HP,9400,1,066/67,2066,11,Falgun,2066/11,3124650.0,0.0,7110844.0,1127003.82,3.76,0.45535558146313027,False,,,
8,Aandikhola HP,9400,1,066/67,2066,12,Chaitra,2066/12,1883700.0,0.0,2394033.0,668793.46,3.76,0.27451180413873505,False,,,
8,Aandikhola HP,9400,2,067/68,2067,1,Baisakh,2067/01,2189800.0,4666161.92,3593935.92,826009.79,3.98,0.3191197901486447,False,,,
8,Aandikhola HP,9400,2,067/68,2067,2,Jestha,2067/02,3368900.0,4865900.27,7404050.6,1226995.13,3.98,0.4909501603031186,False,,,
8,Aandikhola HP,9400,2,067/68,2067,3,Asar,2067/03,3596100.0,4804007.57,7737232.42,1254123.96,3.76,0.5240600408044302,False,,,
8,Aandikhola HP,9400,2,067/68,2067,4,Shrawan,2067/04,3196400.0,4593710.83,6590227.28,1118393.78,3.98,0.46581171670067034,False,,,
8,Aandikhola HP,9400,2,067/68,2067,5,Bhadra,2067/05,3252700.0,4821057.63,6800765.3,1162182.26,3.98,0.4740163217720781,False,,,
8,Aandikhola HP,9400,2,067/68,2067,6,Aswin,2067/06,3313000.0,4658116.26,7400455.78,1205857.23,3.98,0.482803847274847,False,,,
8,Aandikhola HP,9400,2,067/68,2067,7,Kartik,2067/07,3474000.0,4598100.87,8113341.44,1271144.19,3.98,0.5062663946371321,False,,,
8,Aandikhola HP,9400,2,067/68,2067,8,Mangsir,2067/08,2711850.0,4700930.97,5300965.98,1000189.7,3.98,0.3951981929466628,False,,,
8,Aandikhola HP,9400,2,067/68,2067,9,Poush,2067/09,3602950.0,4774456.07,8301304.9,1307576.11,3.98,0.5250582920431361,False,,,
8,Aandikhola HP,9400,2,067/68,2067,10,Magh,2067/10,3261500.0,4704945.32,7386151.1,1209109.63,3.98,0.4752987467210726,False,,,
8,Aandikhola HP,9400,2,067/68,2067,11,Falgun,2067/11,2877800.0,4618085.17,6440559.3,1105864.42,3.98,0.4193821043427572,False,,,
8,Aandikhola HP,9400,2,067/68,2067,12,Chaitra,2067/12,2114000.0,4760801.67,3236094.94,799689.67,3.98,0.3080734479743515,False,,,
8,Aandikhola HP,9400,3,068/69,2068,1,Baisakh,2068/01,2617100.0,5421709.54,3452930.6,887464.05,4.22,0.38139026522879627,False,,,
8,Aandikhola HP,9400,3,068/69,2068,2,Jestha,2068/02,3402450.0,5703579.96,6689947.05,1239352.7,4.22,0.49583940542116,False,,,
8,Aandikhola HP,9400,3,068/69,2068,3,Asar,2068/03,3534100.0,5173211.32,7395270.75,1256848.23,3.98,0.5150247741183328,False,,,
8,Aandikhola HP,9400,3,068/69,2068,4,Shrawan,2068/04,3605300.0,5209467.44,7855754.72,1306522.24,4.22,0.5254007577965608,False,,,
8,Aandikhola HP,9400,3,068/69,2068,5,Bhadra,2068/05,3250900.0,5372283.52,6570997.37,1194328.05,4.22,0.4737540075779656,False,,,
8,Aandikhola HP,9400,3,068/69,2068,6,Aswin,2068/06,3367600.0,5515885.47,7356766.11,1287265.15,4.22,0.49076071116292624,False,,,
8,Aandikhola HP,9400,3,068/69,2068,7,Kartik,2068/07,3444300.0,5025192.01,7837453.79,1286264.6,4.22,0.5019382104342757,False,,,
8,Aandikhola HP,9400,3,068/69,2068,8,Mangsir,2068/08,3395300.0,5305682.61,7685179.31,1299086.16,4.22,0.494797435150102,False,,,
8,Aandikhola HP,9400,3,068/69,2068,9,Poush,2068/09,3460600.0,5504326.56,7347871.39,1285219.76,4.22,0.5043136111920723,False,,,
8,Aandikhola HP,9400,3,068/69,2068,10,Magh,2068/10,3245904.35,5200365.41,7214047.8,1241441.34,4.22,0.4730259909647333,False,,,
8,Aandikhola HP,9400,3,068/69,2068,11,Falgun,2068/11,3153700.0,5309982.01,7024724.46,1233470.6,4.22,0.45958904109589044,False,,,
8,Aandikhola HP,9400,3,068/69,2068,12,Chaitra,2068/12,2295100.0,5425583.32,1678631.6,710421.53,4.22,0.3344651705042262,False,,,
8,Aandikhola HP,9400,5,069/70,2069,1,Baisakh,2069/01,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,5,069/70,2069,2,Jestha,2069/02,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,5,069/70,2069,3,Asar,2069/03,1299081.14,5681189.0,5196505.85,1087769.5,4.22,0.18931523462547362,False,,,
8,Aandikhola HP,9400,5,069/70,2069,4,Shrawan,2069/04,1666721.9,5962156.0,6926933.89,1288909.0,4.48,0.24289156222675604,False,,,
8,Aandikhola HP,9400,5,069/70,2069,5,Bhadra,2069/05,1582321.98,6039536.0,6524903.53,1256444.0,4.48,0.23059195278344505,False,,,
8,Aandikhola HP,9400,5,069/70,2069,6,Aswin,2069/06,1364689.66,5918205.0,5667254.93,1158546.0,4.48,0.19887637132031477,False,,,
8,Aandikhola HP,9400,5,069/70,2069,7,Kartik,2069/07,1826217.29,5714072.0,7724292.76,1343836.5,4.48,0.2661348426114835,False,,,
8,Aandikhola HP,9400,5,069/70,2069,8,Mangsir,2069/08,-887248.02,5719749.0,-5619672.06,10007.7,4.48,-0.12929874963567473,False,,,
8,Aandikhola HP,9400,5,069/70,2069,9,Poush,2069/09,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,5,069/70,2069,10,Magh,2069/10,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,5,069/70,2069,11,Falgun,2069/11,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,5,069/70,2069,12,Chaitra,2069/12,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,6,070/71,2070,1,Baisakh,2070/01,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,6,070/71,2070,2,Jestha,2070/02,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,6,070/71,2070,3,Asar,2070/03,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,6,070/71,2070,4,Shrawan,2070/04,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,6,070/71,2070,5,Bhadra,2070/05,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,6,070/71,2070,6,Aswin,2070/06,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,6,070/71,2070,7,Kartik,2070/07,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,6,070/71,2070,8,Mangsir,2070/08,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,6,070/71,2070,9,Poush,2070/09,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,6,070/71,2070,10,Magh,2070/10,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,6,070/71,2070,11,Falgun,2070/11,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,6,070/71,2070,12,Chaitra,2070/12,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,7,071/72,2071,1,Baisakh,2071/01,4627980.0,0.0,7362407.0,951463.77,0.0,0.6744360244826582,False,,,
8,Aandikhola HP,9400,7,071/72,2071,2,Jestha,2071/02,6003720.0,0.0,14445709.0,2154548.38,0.0,0.8749227630428447,False,,,
8,Aandikhola HP,9400,7,071/72,2071,3,Asar,2071/03,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,7,071/72,2071,4,Shrawan,2071/04,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,7,071/72,2071,5,Bhadra,2071/05,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,7,071/72,2071,6,Aswin,2071/06,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,7,071/72,2071,7,Kartik,2071/07,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,7,071/72,2071,8,Mangsir,2071/08,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,7,071/72,2071,9,Poush,2071/09,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,7,071/72,2071,10,Magh,2071/10,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,7,071/72,2071,11,Falgun,2071/11,0.0,0.0,0.0,0.0,0.0,0.0,False,,,
8,Aandikhola HP,9400,7,071/72,2071,12,Chaitra,2071/12,2998860.0,0.0,4321483.0,644141.1,0.0,0.4370241911979015,False,,,
8,Aandikhola HP,9400,8,072/73,2072,1,Baisakh,2072/01,2133300.0,8382607.0,0.0,341368.6,2.63,0.3108860390556689,False,,,
8,Aandikhola HP,9400,8,072/73,2072,2,Jestha,2072/02,6944640.0,8304274.0,16994158.01,2529843.2,2.81,1.0120431361119206,False,,,
8,Aandikhola HP,9400,8,072/73,2072,3,Asar,2072/03,6419641.0,7914431.0,0.0,2262158.7,2.89,0.9355349752258817,False,,,
8,Aandikhola HP,9400,8,072/73,2072,4,Shrawan,2072/04,7104720.0,8181103.0,0.0,2564698.5,2.66,1.0353716117749927,False,,,
8,Aandikhola HP,9400,8,072/73,2072,5,Bhadra,2072/05,6921239.0,8375176.0,0.0,2532172.4,2.76,1.0086329058583503,False,,,
8,Aandikhola HP,9400,8,072/73,2072,6,Aswin,2072/06,6889920.0,8046900.0,0.0,2544792.3,2.79,1.0040687846109007,False,,,
8,Aandikhola HP,9400,8,072/73,2072,7,Kartik,2072/07,6526620.0,7670491.0,0.0,2561190.2,3.18,0.951125036432527,False,,,
8,Aandikhola HP,9400,8,072/73,2072,8,Mangsir,2072/08,6011940.0,7950538.0,8957777.96,1690831.6,3.03,0.8761206645292917,False,,,
8,Aandikhola HP,9400,8,072/73,2072,9,Poush,2072/09,4677959.0,8163474.0,5667080.56,816347.4,3.21,0.6817194695424075,False,,,
8,Aandikhola HP,9400,8,072/73,2072,10,Magh,2072/10,3916980.0,8267637.0,4438143.67,826763.7,3.3,0.5708219178082192,False,,,
8,Aandikhola HP,9400,8,072/73,2072,11,Falgun,2072/11,3016680.0,7944928.0,2251834.1,794492.8,3.3,0.43962110171961527,False,,,
8,Aandikhola HP,9400,8,072/73,2072,12,Chaitra,2072/12,2239080.0,8114409.0,0.0,706568.6,3.35,0.3263013698630137,False,,,
8,Aandikhola HP,9400,9,073/74,2073,3,Asar,2073/03,69042300.0,,14530922.81,28421768.0,4.48,,True,,,
8,Aandikhola HP,9400,10,074/75,2074,1,Baisakh,2074/01,633564.0,11445182.0,0.0,1144518.2,4.48,0.09232935004371903,False,,,
8,Aandikhola HP,9400,10,074/75,2074,2,Jestha,2074/02,3711247.0,12958092.0,16205019.46,2916311.1,4.48,0.5408404255319149,False,,,
8,Aandikhola HP,9400,10,074/75,2074,3,Asar,2074/03,3634713.0,13277417.0,15663677.7,2894109.5,4.48,0.529687117458467,False,,,
8,Aandikhola HP,9400,10,074/75,2074,4,Shrawan,2074/04,4257882.0,13707172.0,18593739.89,3230091.2,4.48,0.6205016030311863,False,,,
8,Aandikhola HP,9400,10,074/75,2074,5,Bhadra,2074/05,4203867.0,13621931.0,18171866.39,3179379.7,4.48,0.6126299912561936,False,,,
8,Aandikhola HP,9400,10,074/75,2074,6,Aswin,2074/06,4383845.0,13616489.0,19068846.24,3268533.5,4.48,0.6388582046050714,False,,,
8,Aandikhola HP,9400,10,074/75,2074,7,Kartik,2074/07,4591468.0,11310096.0,19545111.44,3085520.7,4.48,0.6691151267851938,False,,,
8,Aandikhola HP,9400,10,074/75,2074,8,Mangsir,2074/08,3837376.0,10565804.0,10982410.88,2154821.5,4.48,0.5592212183037015,False,,,
8,Aandikhola HP,9400,10,074/75,2074,9,Poush,2074/09,2235127.0,10428250.0,5904769.92,1633302.0,4.48,0.32572529874672107,False,,,
8,Aandikhola HP,9400,10,074/75,2074,10,Magh,2074/10,1433863.0,11025565.0,4513654.57,1553922.0,4.48,0.2089570096181871,False,,,
8,Aandikhola HP,9400,10,074/75,2074,11,Falgun,2074/11,1026499.0,10292482.0,4006025.77,1429850.8,4.48,0.1495918099679394,False,,,
8,Aandikhola HP,9400,10,074/75,2074,12,Chaitra,2074/12,511341.0,10396379.0,0.0,1039637.9,4.48,0.07451777907315651,False,,,
8,Aandikhola HP,9400,11,075/76,2075,1,Baisakh,2075/01,2660346.0,12027734.0,9160697.0,2118843.1,4.48,0.38769250947245704,False,,,
8,Aandikhola HP,9400,11,075/76,2075,2,Jestha,2075/02,4087631.0,13449984.0,18077497.0,3152748.1,4.48,0.5956909064412708,False,,,
8,Aandikhola HP,9400,11,075/76,2075,3,Asar,2075/03,3281893.0,14213985.0,13703485.0,2791747.0,4.48,0.4782706208102594,False,,,
8,Aandikhola HP,9400,11,075/76,2075,4,Shrawan,2075/04,3353766.0,14603301.0,14790600.0,2939390.1,4.48,0.4887446808510638,False,,,
8,Aandikhola HP,9400,11,075/76,2075,5,Bhadra,2075/05,3575850.0,14227802.0,15774897.0,3000269.9,4.48,0.5211090061206646,False,,,
8,Aandikhola HP,9400,11,075/76,2075,6,Aswin,2075/06,4129041.0,13007493.0,17696000.0,3070349.3,4.48,0.6017255902069367,False,,,
8,Aandikhola HP,9400,11,075/76,2075,7,Kartik,2075/07,4578401.0,11286865.0,19066065.0,3035293.0,4.48,0.6672108714660449,False,,,
8,Aandikhola HP,9400,11,075/76,2075,8,Mangsir,2075/08,3566570.0,10946042.0,9959397.0,2090543.9,4.48,0.5197566307199067,False,,,
8,Aandikhola HP,9400,11,075/76,2075,9,Poush,2075/09,1800872.0,11364237.0,3336630.0,1470086.7,4.48,0.2624412707665404,False,,,
8,Aandikhola HP,9400,11,075/76,2075,10,Magh,2075/10,2158404.0,11273117.0,7786103.0,1905922.0,4.48,0.3145444476828913,False,,,
8,Aandikhola HP,9400,11,075/76,2075,11,Falgun,2075/11,1764055.0,10806912.0,5644460.0,1645137.2,4.48,0.2570759253861848,False,,,
8,Aandikhola HP,9400,11,075/76,2075,12,Chaitra,2075/12,1181526.0,10723521.0,4806017.0,1552953.8,4.48,0.17218391139609443,False,,,
8,Aandikhola HP,9400,12,076/77,2076,3,Asar,2076/03,7021380.0,3111395.0,22684403.73,3258685.85,4.83,1.0232264645875837,False,,,
8,Aandikhola HP,9400,12,076/77,2076,4,Shrawan,2076/04,6865080.0,3299544.0,16232730.82,3082217.85,4.83,1.0004488487321481,False,,,
8,Aandikhola HP,9400,12,076/77,2076,5,Bhadra,2076/05,7139700.0,3287221.0,17633527.2,3357776.89,4.83,1.0404692509472457,False,,,
8,Aandikhola HP,9400,12,076/77,2076,6,Aswin,2076/06,6679500.0,2640241.0,18732533.6,3137958.19,4.83,0.973404255319149,False,,,
8,Aandikhola HP,9400,12,076/77,2076,7,Kartik,2076/07,6949320.0,2486384.0,20298502.14,3144637.38,4.83,1.0127251530166133,False,,,
8,Aandikhola HP,9400,12,076/77,2076,8,Mangsir,2076/08,6588360.0,2588227.0,11695683.37,2277360.44,4.83,0.9601224132905858,False,,,
8,Aandikhola HP,9400,12,076/77,2076,9,Poush,2076/09,5587860.0,2541084.0,9649643.81,2239509.98,4.83,0.8143194403963859,False,,,
8,Aandikhola HP,9400,12,076/77,2076,10,Magh,2076/10,4923420.0,2408329.0,9409241.1,2123833.55,4.83,0.7174905275429904,False,,,
8,Aandikhola HP,9400,12,076/77,2076,11,Falgun,2076/11,4399860.0,2397125.0,8572090.46,2007282.19,4.83,0.6411920722821335,False,,,
8,Aandikhola HP,9400,12,076/77,2076,12,Chaitra,2076/12,4025580.0,2317337.0,6972520.6,1841124.39,4.83,0.5866482075196736,False,,,
8,Aandikhola HP,9400,12,076/77,2077,1,Baisakh,2077/01,5863920.0,2405650.0,8625151.52,1931041.0,4.83,0.8545496939667735,False,,,
8,Aandikhola HP,9400,12,076/77,2077,2,Jestha,2077/02,7219860.0,2956119.0,19139164.83,3134898.78,4.83,1.0521509763917225,False,,,
8,Aandikhola HP,9400,14,077/78,2077,3,Asar,2077/03,5084537.0,3163797.0,7938044.33,2342150.63,,0.7409701253278927,False,,,
8,Aandikhola HP,9400,14,077/78,2077,4,Shrawan,2077/04,6462767.0,3367318.0,13928103.8,2973687.48,,0.9418197318566016,False,,,
8,Aandikhola HP,9400,14,077/78,2077,5,Bhadra,2077/05,7063565.0,3389981.0,16630717.47,3316854.45,,1.029374089186826,False,,,
8,Aandikhola HP,9400,14,077/78,2077,6,Aswin,2077/06,6665795.0,3121195.0,16046780.04,3092077.2,,0.971407024191198,False,,,
8,Aandikhola HP,9400,14,077/78,2077,7,Kartik,2077/07,6490228.0,2699207.0,17168193.61,3046333.96,,0.9458216263480035,False,,,
8,Aandikhola HP,9400,14,077/78,2077,8,Mangsir,2077/08,5086547.0,2751243.0,10462162.32,2387745.73,,0.7412630428446517,False,,,
8,Aandikhola HP,9400,14,077/78,2077,9,Poush,2077/09,2779956.0,2005930.0,1686803.59,1564293.56,,0.4051232876712329,False,,,
8,Aandikhola HP,9400,14,077/78,2077,10,Magh,2077/10,3305079.0,2825327.0,0.0,1432762.1,,0.48164951909064413,False,,,
8,Aandikhola HP,9400,14,077/78,2077,11,Falgun,2077/11,3071683.0,2506481.0,939741.21,1358612.92,,0.4476366948411542,False,,,
8,Aandikhola HP,9400,14,077/78,2077,12,Chaitra,2077/12,1972781.0,2710290.0,0.0,1229896.0,,0.28749358787525503,False,,,
8,Aandikhola HP,9400,14,077/78,2078,1,Baisakh,2078/01,3673372.0,3176249.0,0.0,1258671.73,,0.5353208976974643,False,,,
8,Aandikhola HP,9400,14,077/78,2078,2,Jestha,2078/02,5362733.0,3127177.0,0.0,1887689.98,,0.7815116584086272,False,,,
8,Aandikhola HP,9400,15,078/79,2078,3,Asar,2078/03,5844540.17,3237792.0,8301091.0,2288987.2,,0.8517254692509473,False,,,
8,Aandikhola HP,9400,15,078/79,2078,4,Shrawan,2078/04,3102312.11,,13991566.61,3008777.48,4.48,0.45210027834450595,False,,,
8,Aandikhola HP,9400,15,078/79,2078,5,Bhadra,2078/05,3305391.67,,15062743.68,3320772.57,4.48,0.48169508452346255,False,,,
8,Aandikhola HP,9400,15,078/79,2078,6,Aswin,2078/06,3398925.03,,15549484.86,3138715.77,4.48,0.49532571116292623,False,,,
8,Aandikhola HP,9400,15,078/79,2078,7,Kartik,2078/07,3022600.0,,16597174.8,3174226.27,4.48,0.4404838239580297,False,,,
8,Aandikhola HP,9400,15,078/79,2078,8,Mangsir,2078/08,2387973.72,,10698122.27,2493379.03,4.48,0.3479996677353542,False,,,
8,Aandikhola HP,9400,15,078/79,2078,9,Poush,2078/09,2432048.38,,10895576.7,2582668.37,4.48,0.3544226726901778,False,,,
8,Aandikhola HP,9400,15,078/79,2078,10,Magh,2078/10,5704320.0,2978815.0,8165799.0,2349863.6,,0.8312911687554648,False,,,
8,Aandikhola HP,9400,15,078/79,2078,11,Falgun,2078/11,4057177.0,2695663.0,9155116.0,2382742.3,,0.5912528417371029,False,,,
8,Aandikhola HP,9400,15,078/79,2078,12,Chaitra,2078/12,0.0,,3302878.0,1785541.5,,0.0,False,,,
8,Aandikhola HP,9400,15,078/79,2079,1,Baisakh,2079/01,0.0,,6900569.0,2165900.3,,0.0,False,,,
8,Aandikhola HP,9400,15,078/79,2079,2,Jestha,2079/02,5898840.0,3272040.0,11797089.67,2764979.37,,0.8596385893325561,False,,,
8,Aandikhola HP,9400,16,079/80,2079,3,Asar,2079/03,6254340.0,3805520.0,10912774.0,2894911.3,,0.9114456426697756,False,,,
8,Aandikhola HP,9400,16,079/80,2079,4,Shrawan,2079/04,6701220.0,3738548.0,13134412.0,3260181.4,,0.9765695132614398,False,,,
8,Aandikhola HP,9400,16,079/80,2079,5,Bhadra,2079/05,6808080.0,3631720.0,14096354.0,3289602.3,,0.9921422325852521,False,,,
8,Aandikhola HP,9400,16,079/80,2079,6,Aswin,2079/06,6755099.0,3273009.0,15644764.0,3188923.8,,0.9844213057417662,False,,,
8,Aandikhola HP,9400,16,079/80,2079,7,Kartik,2079/07,6727140.0,2866783.0,17469166.0,3323516.6,,0.9803468376566599,False,,,
8,Aandikhola HP,9400,16,079/80,2079,8,Mangsir,2079/08,6641280.0,2879208.0,10842203.0,2521721.1,,0.9678344505974934,False,,,
8,Aandikhola HP,9400,16,079/80,2079,9,Poush,2079/09,5922840.0,3001016.0,8976781.0,2364532.9,,0.8631361119207228,False,,,
8,Aandikhola HP,9400,16,079/80,2079,10,Magh,2079/10,4313880.0,2725576.0,5253297.0,2021182.6,,0.6286621976100263,False,,,
8,Aandikhola HP,9400,16,079/80,2079,11,Falgun,2079/11,3786481.0,2702126.0,4408753.0,1846262.5,,0.5518042844651705,False,,,
8,Aandikhola HP,9400,16,079/80,2079,12,Chaitra,2079/12,4087560.0,2806530.0,5459120.0,1970736.2,,0.5956805596036141,False,,,
8,Aandikhola HP,9400,16,079/80,2080,1,Baisakh,2080/01,4534635.0,3094059.0,6891943.0,2204551.3,,0.6608328475663072,False,,,
8,Aandikhola HP,9400,16,079/80,2080,2,Jestha,2080/02,4146719.0,3668934.0,1932087.0,1858250.6,,0.6043018070533372,False,,,
8,Aandikhola HP,9400,17,080/81,2080,3,Asar,2080/03,6310500.0,3888715.0,10851577.0,3104123.5,4.48,0.9196298455260857,False,,,
8,Aandikhola HP,9400,17,080/81,2080,4,Shrawan,2080/04,6810660.0,4052539.0,12108966.0,3222430.6,4.48,0.99251821626348,False,,,
8,Aandikhola HP,9400,17,080/81,2080,5,Bhadra,2080/05,6419940.0,3932520.0,10921599.0,3152041.9,4.48,0.9355785485281259,False,,,
8,Aandikhola HP,9400,17,080/81,2080,6,Aswin,2080/06,6441060.0,3437452.0,13306014.0,3217241.7,4.48,0.9386563684057126,False,,,
8,Aandikhola HP,9400,17,080/81,2080,7,Kartik,2080/07,6785820.0,2997449.0,16563062.0,3215217.3,4.48,0.9888982803847275,False,,,
8,Aandikhola HP,9400,17,080/81,2080,8,Mangsir,2080/08,6583980.0,3008861.0,9791607.0,2478875.6,4.48,0.9594841154182454,False,,,
8,Aandikhola HP,9400,17,080/81,2080,9,Poush,2080/09,4865040.0,3035279.0,4200070.0,1976544.4,4.48,0.7089828038472749,False,,,
8,Aandikhola HP,9400,17,080/81,2080,10,Magh,2080/10,3864506.0,3031852.0,1847888.0,1748580.6,4.48,0.5631748761294083,False,,,
8,Aandikhola HP,9400,17,080/81,2080,11,Falgun,2080/11,3423614.0,2958875.0,1622060.16,1719571.82,4.48,0.4989236374234917,False,,,
8,Aandikhola HP,9400,17,080/81,2080,12,Chaitra,2080/12,3272816.0,2970281.0,1146252.8,1646208.08,4.48,0.4769478286213932,False,,,
8,Aandikhola HP,9400,17,080/81,2081,1,Baisakh,2081/01,4514728.0,3528869.0,1663513.6,1860465.16,4.48,0.6579317983095307,False,,,
8,Aandikhola HP,9400,17,080/81,2081,2,Jestha,2081/02,10067254.0,4066474.0,8438677.0,2917374.7,4.48,1.4671020110754882,False,,,
8,Aandikhola HP,9400,18,081/82,2081,3,Asar,2081/03,6278160.0,3888806.0,10747651.0,3092535.0,4.48,0.914916933838531,False,,,
8,Aandikhola HP,9400,18,081/82,2081,4,Shrawan,2081/04,7048860.0,4432405.0,11480577.0,3306730.3,4.48,1.0272311279510347,False,,,
8,Aandikhola HP,9400,18,081/82,2081,5,Bhadra,2081/05,6684300.0,4071428.0,11487861.0,3240894.3,4.48,0.9741037598367823,False,,,
8,Aandikhola HP,9400,18,081/82,2081,6,Aswin,2081/06,6494340.0,3674640.0,12425877.0,3229870.7,4.48,0.9464208685514427,False,,,
8,Aandikhola HP,9400,18,081/82,2081,7,Kartik,2081/07,6467400.0,3168439.0,14694123.27,3157311.83,4.48,0.9424948994462256,False,,,
8,Aandikhola HP,9400,18,081/82,2081,8,Mangsir,2081/08,6525600.22,3216754.0,8605158.09,2424087.41,4.48,0.9509764237831536,False,,,
8,Aandikhola HP,9400,18,081/82,2081,9,Poush,2081/09,5009400.0,3363475.0,3385211.0,2081489.0,4.48,0.7300204022150977,False,,,
8,Aandikhola HP,9400,18,081/82,2081,10,Magh,2081/10,3850800.0,3273420.0,776476.0,1778237.9,4.48,0.5611774992713494,False,,,
8,Aandikhola HP,9400,18,081/82,2081,11,Falgun,2081/11,3212519.8,3018042.0,417118.45,1693150.85,4.48,0.46816085689303405,False,,,
8,Aandikhola HP,9400,18,081/82,2081,12,Chaitra,2081/12,2797200.0,3193121.0,719578.0,1687481.8,4.48,0.40763625765083067,False,,,
8,Aandikhola HP,9400,18,081/82,2082,1,Baisakh,2082/01,3216960.0,3737293.0,1377690.0,1927563.2,4.48,0.4688079277178665,False,,,
8,Aandikhola HP,9400,18,081/82,2082,2,Jestha,2082/02,6105241.0,4128334.0,8644391.0,3556786.3,4.48,0.8897174293208977,False,,,
8,Aandikhola HP,9400,19,082/83,2082,3,Asar,2082/03,6041699.94,4556684.0,6424463.08,3617953.71,4.48,0.8804575837948121,False,,,
8,Aandikhola HP,9400,19,082/83,2082,4,Shrawan,2082/04,6896471.82,4556684.0,10253841.13,4164489.21,4.48,1.0050235820460507,False,,,
8,Aandikhola HP,9400,19,082/83,2082,5,Bhadra,2082/05,6830459.8,4462194.0,10372726.8,4057369.78,4.48,0.9954036432526959,False,,,
8,Aandikhola HP,9400,19,082/83,2082,6,Aswin,2082/06,6845039.4,4107701.0,12036744.85,3993807.19,4.48,0.9975283299329643,False,,,
8,Aandikhola HP,9400,19,082/83,2082,7,Kartik,2082/07,6769860.0,3418353.0,14974124.0,3936056.5,4.48,0.9865724278635967,False,,,
8,Aandikhola HP,9400,19,082/83,2082,8,Mangsir,2082/08,6252840.0,3420085.0,6682652.0,2918117.3,4.48,0.9112270475080152,False,,,
